yr,r,g,units,value
2011,fl,tex,billions of us dollars (USD),22.3026
2011,fl,trk,billions of us dollars (USD),5.449166
2011,fl,trn,billions of us dollars (USD),5.449166
2011,fl,tsv,billions of us dollars (USD),2.757756
2011,fl,use,billions of us dollars (USD),6.307754
2011,fl,uti,billions of us dollars (USD),0.138504
2011,fl,wht,billions of us dollars (USD),6.307754
2011,fl,wpd,billions of us dollars (USD),22.3026
2011,fl,wrh,billions of us dollars (USD),2.757756
2011,fl,wst,billions of us dollars (USD),22.3026
2011,fl,wtt,billions of us dollars (USD),5.449166
2011,ga,adm,billions of us dollars (USD),0.810105
2011,ga,agr,billions of us dollars (USD),0.559431
2011,ga,air,billions of us dollars (USD),1.640847
2011,ga,alt,billions of us dollars (USD),10.366884
2011,ga,amb,billions of us dollars (USD),1.159244
2011,ga,amd,billions of us dollars (USD),0.195353
2011,ga,art,billions of us dollars (USD),0.195353
2011,ga,bnk,billions of us dollars (USD),0.688318
2011,ga,brd,billions of us dollars (USD),0.810105
2011,ga,cep,billions of us dollars (USD),1.962486
2011,ga,che,billions of us dollars (USD),1.962486
2011,ga,com,billions of us dollars (USD),0.810105
2011,ga,con,billions of us dollars (USD),1.640847
2011,ga,dat,billions of us dollars (USD),0.810105
2011,ga,edu,billions of us dollars (USD),17.945278
2011,ga,eec,billions of us dollars (USD),1.962486
2011,ga,fdd,billions of us dollars (USD),2.614012
2011,ga,fen,billions of us dollars (USD),2.614012
2011,ga,fin,billions of us dollars (USD),0.688318
2011,ga,fmt,billions of us dollars (USD),1.962486
2011,ga,fnd,billions of us dollars (USD),2.614012
2011,ga,fof,billions of us dollars (USD),0.195353
2011,ga,fpd,billions of us dollars (USD),1.962486
2011,ga,gmt,billions of us dollars (USD),1.962486
2011,ga,grd,billions of us dollars (USD),1.640847
2011,ga,hos,billions of us dollars (USD),0.838523
2011,ga,hou,billions of us dollars (USD),0.810105
2011,ga,ins,billions of us dollars (USD),0.688318
2011,ga,leg,billions of us dollars (USD),0.810105
2011,ga,man,billions of us dollars (USD),0.810105
2011,ga,mch,billions of us dollars (USD),1.962486
2011,ga,min,billions of us dollars (USD),0.559431
2011,ga,mmf,billions of us dollars (USD),1.962486
2011,ga,mot,billions of us dollars (USD),1.962486
2011,ga,mov,billions of us dollars (USD),0.810105
2011,ga,mvt,billions of us dollars (USD),1.962486
2011,ga,nmp,billions of us dollars (USD),1.962486
2011,ga,nrs,billions of us dollars (USD),1.159244
2011,ga,oil,billions of us dollars (USD),0.559431
2011,ga,ore,billions of us dollars (USD),0.810105
2011,ga,osv,billions of us dollars (USD),1.962486
2011,ga,ote,billions of us dollars (USD),1.962486
2011,ga,oth,billions of us dollars (USD),1.962486
2011,ga,otr,billions of us dollars (USD),1.640847
2011,ga,ott,billions of us dollars (USD),1.962486
2011,ga,pet,billions of us dollars (USD),1.962486
2011,ga,pip,billions of us dollars (USD),1.640847
2011,ga,pla,billions of us dollars (USD),1.962486
2011,ga,pmt,billions of us dollars (USD),1.962486
2011,ga,ppd,billions of us dollars (USD),10.366884
2011,ga,pri,billions of us dollars (USD),10.366884
2011,ga,pub,billions of us dollars (USD),0.810105
2011,ga,rec,billions of us dollars (USD),0.195353
2011,ga,rnt,billions of us dollars (USD),0.810105
2011,ga,sec,billions of us dollars (USD),0.688318
2011,ga,sle,billions of us dollars (USD),2.614012
2011,ga,slg,billions of us dollars (USD),2.614012
2011,ga,smn,billions of us dollars (USD),0.559431
2011,ga,soc,billions of us dollars (USD),10.366884
2011,ga,tex,billions of us dollars (USD),10.366884
2011,ga,trk,billions of us dollars (USD),1.640847
2011,ga,trn,billions of us dollars (USD),1.640847
2011,ga,tsv,billions of us dollars (USD),0.810105
2011,ga,use,billions of us dollars (USD),1.962486
2011,ga,uti,billions of us dollars (USD),0.043813
2011,ga,wht,billions of us dollars (USD),1.962486
2011,ga,wpd,billions of us dollars (USD),10.366884
2011,ga,wrh,billions of us dollars (USD),0.810105
2011,ga,wst,billions of us dollars (USD),10.366884
2011,ga,wtt,billions of us dollars (USD),1.640847
2011,hi,adm,billions of us dollars (USD),0.417053
2011,hi,agr,billions of us dollars (USD),0.097119
2011,hi,air,billions of us dollars (USD),0.357387
2011,hi,alt,billions of us dollars (USD),2.086752
2011,hi,amb,billions of us dollars (USD),0.620003
2011,hi,amd,billions of us dollars (USD),0.110006
2011,hi,art,billions of us dollars (USD),0.110006
2011,hi,bnk,billions of us dollars (USD),0.361208
2011,hi,brd,billions of us dollars (USD),0.417053
2011,hi,cep,billions of us dollars (USD),1.679186
2011,hi,che,billions of us dollars (USD),1.679186
2011,hi,com,billions of us dollars (USD),0.417053
2011,hi,con,billions of us dollars (USD),0.357387
2011,hi,dat,billions of us dollars (USD),0.417053
2011,hi,edu,billions of us dollars (USD),3.345134
2011,hi,eec,billions of us dollars (USD),1.679186
2011,hi,fdd,billions of us dollars (USD),0.64489
2011,hi,fen,billions of us dollars (USD),0.64489
2011,hi,fin,billions of us dollars (USD),0.361208
2011,hi,fmt,billions of us dollars (USD),1.679186
2011,hi,fnd,billions of us dollars (USD),0.64489
2011,hi,fof,billions of us dollars (USD),0.110006
2011,hi,fpd,billions of us dollars (USD),1.679186
2011,hi,gmt,billions of us dollars (USD),1.679186
2011,hi,grd,billions of us dollars (USD),0.357387
2011,hi,hos,billions of us dollars (USD),0.666713
2011,hi,hou,billions of us dollars (USD),0.417053
2011,hi,ins,billions of us dollars (USD),0.361208
2011,hi,leg,billions of us dollars (USD),0.417053
2011,hi,man,billions of us dollars (USD),0.417053
2011,hi,mch,billions of us dollars (USD),1.679186
2011,hi,min,billions of us dollars (USD),0.097119
2011,hi,mmf,billions of us dollars (USD),1.679186
2011,hi,mot,billions of us dollars (USD),1.679186
2011,hi,mov,billions of us dollars (USD),0.417053
2011,hi,mvt,billions of us dollars (USD),1.679186
2011,hi,nmp,billions of us dollars (USD),1.679186
2011,hi,nrs,billions of us dollars (USD),0.620003
2011,hi,oil,billions of us dollars (USD),0.097119
2011,hi,ore,billions of us dollars (USD),0.417053
2011,hi,osv,billions of us dollars (USD),1.679186
2011,hi,ote,billions of us dollars (USD),1.679186
2011,hi,oth,billions of us dollars (USD),1.679186
2011,hi,otr,billions of us dollars (USD),0.357387
2011,hi,ott,billions of us dollars (USD),1.679186
2011,hi,pet,billions of us dollars (USD),1.679186
2011,hi,pip,billions of us dollars (USD),0.357387
2011,hi,pla,billions of us dollars (USD),1.679186
2011,hi,pmt,billions of us dollars (USD),1.679186
2011,hi,ppd,billions of us dollars (USD),2.086752
2011,hi,pri,billions of us dollars (USD),2.086752
2011,hi,pub,billions of us dollars (USD),0.417053
2011,hi,rec,billions of us dollars (USD),0.110006
2011,hi,rnt,billions of us dollars (USD),0.417053
2011,hi,sec,billions of us dollars (USD),0.361208
2011,hi,sle,billions of us dollars (USD),0.64489
2011,hi,slg,billions of us dollars (USD),0.64489
2011,hi,smn,billions of us dollars (USD),0.097119
2011,hi,soc,billions of us dollars (USD),2.086752
2011,hi,tex,billions of us dollars (USD),2.086752
2011,hi,trk,billions of us dollars (USD),0.357387
2011,hi,trn,billions of us dollars (USD),0.357387
2011,hi,tsv,billions of us dollars (USD),0.417053
2011,hi,use,billions of us dollars (USD),1.679186
2011,hi,uti,billions of us dollars (USD),0.005151
2011,hi,wht,billions of us dollars (USD),1.679186
2011,hi,wpd,billions of us dollars (USD),2.086752
2011,hi,wrh,billions of us dollars (USD),0.417053
2011,hi,wst,billions of us dollars (USD),2.086752
2011,hi,wtt,billions of us dollars (USD),0.357387
2011,ia,adm,billions of us dollars (USD),0.551375
2011,ia,agr,billions of us dollars (USD),0.314102
2011,ia,air,billions of us dollars (USD),1.59073
2011,ia,alt,billions of us dollars (USD),4.900757
2011,ia,amb,billions of us dollars (USD),0.252373
2011,ia,amd,billions of us dollars (USD),0.024953
2011,ia,art,billions of us dollars (USD),0.024953
2011,ia,bnk,billions of us dollars (USD),0.243808
2011,ia,brd,billions of us dollars (USD),0.551375
2011,ia,cep,billions of us dollars (USD),1.544643
2011,ia,che,billions of us dollars (USD),1.544643
2011,ia,com,billions of us dollars (USD),0.551375
2011,ia,con,billions of us dollars (USD),1.59073
2011,ia,dat,billions of us dollars (USD),0.551375
2011,ia,edu,billions of us dollars (USD),6.26965
2011,ia,eec,billions of us dollars (USD),1.544643
2011,ia,fbp,billions of us dollars (USD),0.14671
2011,ia,fbt,billions of us dollars (USD),0.14671
2011,ia,fdd,billions of us dollars (USD),0.980358
2011,ia,fen,billions of us dollars (USD),0.980358
2011,ia,fin,billions of us dollars (USD),0.243808
2011,ia,fmt,billions of us dollars (USD),1.544643
2011,ia,fnd,billions of us dollars (USD),0.980358
2011,ia,fof,billions of us dollars (USD),0.024953
2011,ia,fpd,billions of us dollars (USD),1.544643
2011,ia,gmt,billions of us dollars (USD),1.544643
2011,ia,grd,billions of us dollars (USD),1.59073
2011,ia,hos,billions of us dollars (USD),1.09008
2011,ia,hou,billions of us dollars (USD),0.551375
2011,ia,ins,billions of us dollars (USD),0.243808
2011,ia,leg,billions of us dollars (USD),0.551375
2011,ia,man,billions of us dollars (USD),0.551375
2011,ia,mch,billions of us dollars (USD),1.544643
2011,ia,min,billions of us dollars (USD),0.314102
2011,ia,mmf,billions of us dollars (USD),1.544643
2011,ia,mot,billions of us dollars (USD),1.544643
2011,ia,mov,billions of us dollars (USD),0.551375
2011,ia,mvt,billions of us dollars (USD),1.544643
2011,ia,nmp,billions of us dollars (USD),1.544643
2011,ia,nrs,billions of us dollars (USD),0.252373
2011,ia,oil,billions of us dollars (USD),0.314102
2011,ia,ore,billions of us dollars (USD),0.551375
2011,ia,osv,billions of us dollars (USD),1.544643
2011,ia,ote,billions of us dollars (USD),1.544643
2011,ia,oth,billions of us dollars (USD),1.544643
2011,ia,otr,billions of us dollars (USD),1.59073
2011,ia,ott,billions of us dollars (USD),1.544643
2011,ia,pet,billions of us dollars (USD),1.544643
2011,ia,pip,billions of us dollars (USD),1.59073
2011,ia,pla,billions of us dollars (USD),1.544643
2011,ia,pmt,billions of us dollars (USD),1.544643
2011,ia,ppd,billions of us dollars (USD),4.900757
2011,ia,pri,billions of us dollars (USD),4.900757
2011,ia,pub,billions of us dollars (USD),0.551375
2011,ia,rec,billions of us dollars (USD),0.024953
2011,ia,res,billions of us dollars (USD),0.14671
2011,ia,rnt,billions of us dollars (USD),0.551375
2011,ia,sec,billions of us dollars (USD),0.243808
2011,ia,sle,billions of us dollars (USD),0.980358
2011,ia,slg,billions of us dollars (USD),0.980358
2011,ia,smn,billions of us dollars (USD),0.314102
2011,ia,soc,billions of us dollars (USD),4.900757
2011,ia,tex,billions of us dollars (USD),4.900757
2011,ia,trk,billions of us dollars (USD),1.59073
2011,ia,trn,billions of us dollars (USD),1.59073
2011,ia,tsv,billions of us dollars (USD),0.551375
2011,ia,use,billions of us dollars (USD),1.544643
2011,ia,wht,billions of us dollars (USD),1.544643
2011,ia,wpd,billions of us dollars (USD),4.900757
2011,ia,wrh,billions of us dollars (USD),0.551375
2011,ia,wst,billions of us dollars (USD),4.900757
2011,ia,wtt,billions of us dollars (USD),1.59073
2011,id,adm,billions of us dollars (USD),0.27269
2011,id,agr,billions of us dollars (USD),0.194745
2011,id,air,billions of us dollars (USD),0.836014
2011,id,alt,billions of us dollars (USD),2.174866
2011,id,amb,billions of us dollars (USD),0.159152
2011,id,amd,billions of us dollars (USD),0.035329
2011,id,art,billions of us dollars (USD),0.035329
2011,id,bnk,billions of us dollars (USD),0.176262
2011,id,brd,billions of us dollars (USD),0.27269
2011,id,cep,billions of us dollars (USD),0.539355
2011,id,che,billions of us dollars (USD),0.539355
2011,id,com,billions of us dollars (USD),0.27269
2011,id,con,billions of us dollars (USD),0.836014
2011,id,dat,billions of us dollars (USD),0.27269
2011,id,edu,billions of us dollars (USD),2.700603
2011,id,eec,billions of us dollars (USD),0.539355
2011,id,fbp,billions of us dollars (USD),0.093451
2011,id,fbt,billions of us dollars (USD),0.093451
2011,id,fdd,billions of us dollars (USD),0.544118
2011,id,fen,billions of us dollars (USD),0.544118
2011,id,fin,billions of us dollars (USD),0.176262
2011,id,fmt,billions of us dollars (USD),0.539355
2011,id,fnd,billions of us dollars (USD),0.544118
2011,id,fof,billions of us dollars (USD),0.035329
2011,id,fpd,billions of us dollars (USD),0.539355
2011,id,gmt,billions of us dollars (USD),0.539355
2011,id,grd,billions of us dollars (USD),0.836014
2011,id,hos,billions of us dollars (USD),0.044305
2011,id,hou,billions of us dollars (USD),0.27269
2011,id,ins,billions of us dollars (USD),0.176262
2011,id,leg,billions of us dollars (USD),0.27269
2011,id,man,billions of us dollars (USD),0.27269
2011,id,mch,billions of us dollars (USD),0.539355
2011,id,min,billions of us dollars (USD),0.194745
2011,id,mmf,billions of us dollars (USD),0.539355
2011,id,mot,billions of us dollars (USD),0.539355
2011,id,mov,billions of us dollars (USD),0.27269
2011,id,mvt,billions of us dollars (USD),0.539355
2011,id,nmp,billions of us dollars (USD),0.539355
2011,id,nrs,billions of us dollars (USD),0.159152
2011,id,oil,billions of us dollars (USD),0.194745
2011,id,ore,billions of us dollars (USD),0.27269
2011,id,osv,billions of us dollars (USD),0.539355
2011,id,ote,billions of us dollars (USD),0.539355
2011,id,oth,billions of us dollars (USD),0.539355
2011,id,otr,billions of us dollars (USD),0.836014
2011,id,ott,billions of us dollars (USD),0.539355
2011,id,pet,billions of us dollars (USD),0.539355
2011,id,pip,billions of us dollars (USD),0.836014
2011,id,pla,billions of us dollars (USD),0.539355
2011,id,pmt,billions of us dollars (USD),0.539355
2011,id,ppd,billions of us dollars (USD),2.174866
2011,id,pri,billions of us dollars (USD),2.174866
2011,id,pub,billions of us dollars (USD),0.27269
2011,id,rec,billions of us dollars (USD),0.035329
2011,id,res,billions of us dollars (USD),0.093451
2011,id,rnt,billions of us dollars (USD),0.27269
2011,id,sec,billions of us dollars (USD),0.176262
2011,id,sle,billions of us dollars (USD),0.544118
2011,id,slg,billions of us dollars (USD),0.544118
2011,id,smn,billions of us dollars (USD),0.194745
2011,id,soc,billions of us dollars (USD),2.174866
2011,id,tex,billions of us dollars (USD),2.174866
2011,id,trk,billions of us dollars (USD),0.836014
2011,id,trn,billions of us dollars (USD),0.836014
2011,id,tsv,billions of us dollars (USD),0.27269
2011,id,use,billions of us dollars (USD),0.539355
2011,id,wht,billions of us dollars (USD),0.539355
2011,id,wpd,billions of us dollars (USD),2.174866
2011,id,wrh,billions of us dollars (USD),0.27269
2011,id,wst,billions of us dollars (USD),2.174866
2011,id,wtt,billions of us dollars (USD),0.836014
2011,il,adm,billions of us dollars (USD),1.31302
2011,il,agr,billions of us dollars (USD),0.253236
2011,il,air,billions of us dollars (USD),5.110368
2011,il,alt,billions of us dollars (USD),18.508659
2011,il,amb,billions of us dollars (USD),2.279592
2011,il,amd,billions of us dollars (USD),0.179401
2011,il,art,billions of us dollars (USD),0.179401
2011,il,bnk,billions of us dollars (USD),3.256972
2011,il,brd,billions of us dollars (USD),1.31302
2011,il,cep,billions of us dollars (USD),7.378204
2011,il,che,billions of us dollars (USD),7.378204
2011,il,com,billions of us dollars (USD),1.31302
2011,il,con,billions of us dollars (USD),5.110368
2011,il,dat,billions of us dollars (USD),1.31302
2011,il,edu,billions of us dollars (USD),17.130559
2011,il,eec,billions of us dollars (USD),7.378204
2011,il,fdd,billions of us dollars (USD),3.267298
2011,il,fen,billions of us dollars (USD),3.267298
2011,il,fin,billions of us dollars (USD),3.256972
2011,il,fmt,billions of us dollars (USD),7.378204
2011,il,fnd,billions of us dollars (USD),3.267298
2011,il,fof,billions of us dollars (USD),0.179401
2011,il,fpd,billions of us dollars (USD),7.378204
2011,il,gmt,billions of us dollars (USD),7.378204
2011,il,grd,billions of us dollars (USD),5.110368
2011,il,hos,billions of us dollars (USD),1.285893
2011,il,hou,billions of us dollars (USD),1.31302
2011,il,ins,billions of us dollars (USD),3.256972
2011,il,leg,billions of us dollars (USD),1.31302
2011,il,man,billions of us dollars (USD),1.31302
2011,il,mch,billions of us dollars (USD),7.378204
2011,il,min,billions of us dollars (USD),0.253236
2011,il,mmf,billions of us dollars (USD),7.378204
2011,il,mot,billions of us dollars (USD),7.378204
2011,il,mov,billions of us dollars (USD),1.31302
2011,il,mvt,billions of us dollars (USD),7.378204
2011,il,nmp,billions of us dollars (USD),7.378204
2011,il,nrs,billions of us dollars (USD),2.279592
2011,il,oil,billions of us dollars (USD),0.253236
2011,il,ore,billions of us dollars (USD),1.31302
2011,il,osv,billions of us dollars (USD),7.378204
2011,il,ote,billions of us dollars (USD),7.378204
2011,il,oth,billions of us dollars (USD),7.378204
2011,il,otr,billions of us dollars (USD),5.110368
2011,il,ott,billions of us dollars (USD),7.378204
2011,il,pet,billions of us dollars (USD),7.378204
2011,il,pip,billions of us dollars (USD),5.110368
2011,il,pla,billions of us dollars (USD),7.378204
2011,il,pmt,billions of us dollars (USD),7.378204
2011,il,ppd,billions of us dollars (USD),18.508659
2011,il,pri,billions of us dollars (USD),18.508659
2011,il,pub,billions of us dollars (USD),1.31302
2011,il,rec,billions of us dollars (USD),0.179401
2011,il,rnt,billions of us dollars (USD),1.31302
2011,il,sec,billions of us dollars (USD),3.256972
2011,il,sle,billions of us dollars (USD),3.267298
2011,il,slg,billions of us dollars (USD),3.267298
2011,il,smn,billions of us dollars (USD),0.253236
2011,il,soc,billions of us dollars (USD),18.508659
2011,il,tex,billions of us dollars (USD),18.508659
2011,il,trk,billions of us dollars (USD),5.110368
2011,il,trn,billions of us dollars (USD),5.110368
2011,il,tsv,billions of us dollars (USD),1.31302
2011,il,use,billions of us dollars (USD),7.378204
2011,il,wht,billions of us dollars (USD),7.378204
2011,il,wpd,billions of us dollars (USD),18.508659
2011,il,wrh,billions of us dollars (USD),1.31302
2011,il,wst,billions of us dollars (USD),18.508659
2011,il,wtt,billions of us dollars (USD),5.110368
2011,in,adm,billions of us dollars (USD),0.551909
2011,in,agr,billions of us dollars (USD),0.303525
2011,in,air,billions of us dollars (USD),2.680023
2011,in,alt,billions of us dollars (USD),8.396983
2011,in,amb,billions of us dollars (USD),0.565707
2011,in,amd,billions of us dollars (USD),0.073011
2011,in,art,billions of us dollars (USD),0.073011
2011,in,bnk,billions of us dollars (USD),0.999432
2011,in,brd,billions of us dollars (USD),0.551909
2011,in,cep,billions of us dollars (USD),2.21119
2011,in,che,billions of us dollars (USD),2.21119
2011,in,com,billions of us dollars (USD),0.551909
2011,in,con,billions of us dollars (USD),2.680023
2011,in,dat,billions of us dollars (USD),0.551909
2011,in,edu,billions of us dollars (USD),14.055154
2011,in,eec,billions of us dollars (USD),2.21119
2011,in,fdd,billions of us dollars (USD),1.440017
2011,in,fen,billions of us dollars (USD),1.440017
2011,in,fin,billions of us dollars (USD),0.999432
2011,in,fmt,billions of us dollars (USD),2.21119
2011,in,fnd,billions of us dollars (USD),1.440017
2011,in,fof,billions of us dollars (USD),0.073011
2011,in,fpd,billions of us dollars (USD),2.21119
2011,in,gmt,billions of us dollars (USD),2.21119
2011,in,grd,billions of us dollars (USD),2.680023
2011,in,hos,billions of us dollars (USD),0.177353
2011,in,hou,billions of us dollars (USD),0.551909
2011,in,ins,billions of us dollars (USD),0.999432
2011,in,leg,billions of us dollars (USD),0.551909
2011,in,man,billions of us dollars (USD),0.551909
2011,in,mch,billions of us dollars (USD),2.21119
2011,in,min,billions of us dollars (USD),0.303525
2011,in,mmf,billions of us dollars (USD),2.21119
2011,in,mot,billions of us dollars (USD),2.21119
2011,in,mov,billions of us dollars (USD),0.551909
2011,in,mvt,billions of us dollars (USD),2.21119
2011,in,nmp,billions of us dollars (USD),2.21119
2011,in,nrs,billions of us dollars (USD),0.565707
2011,in,oil,billions of us dollars (USD),0.303525
2011,in,ore,billions of us dollars (USD),0.551909
2011,in,osv,billions of us dollars (USD),2.21119
2011,in,ote,billions of us dollars (USD),2.21119
2011,in,oth,billions of us dollars (USD),2.21119
2011,in,otr,billions of us dollars (USD),2.680023
2011,in,ott,billions of us dollars (USD),2.21119
2011,in,pet,billions of us dollars (USD),2.21119
2011,in,pip,billions of us dollars (USD),2.680023
2011,in,pla,billions of us dollars (USD),2.21119
2011,in,pmt,billions of us dollars (USD),2.21119
2011,in,ppd,billions of us dollars (USD),8.396983
2011,in,pri,billions of us dollars (USD),8.396983
2011,in,pub,billions of us dollars (USD),0.551909
2011,in,rec,billions of us dollars (USD),0.073011
2011,in,rnt,billions of us dollars (USD),0.551909
2011,in,sec,billions of us dollars (USD),0.999432
2011,in,sle,billions of us dollars (USD),1.440017
2011,in,slg,billions of us dollars (USD),1.440017
2011,in,smn,billions of us dollars (USD),0.303525
2011,in,soc,billions of us dollars (USD),8.396983
2011,in,tex,billions of us dollars (USD),8.396983
2011,in,trk,billions of us dollars (USD),2.680023
2011,in,trn,billions of us dollars (USD),2.680023
2011,in,tsv,billions of us dollars (USD),0.551909
2011,in,use,billions of us dollars (USD),2.21119
2011,in,wht,billions of us dollars (USD),2.21119
2011,in,wpd,billions of us dollars (USD),8.396983
2011,in,wrh,billions of us dollars (USD),0.551909
2011,in,wst,billions of us dollars (USD),8.396983
2011,in,wtt,billions of us dollars (USD),2.680023
2011,ks,adm,billions of us dollars (USD),0.456464
2011,ks,agr,billions of us dollars (USD),0.216091
2011,ks,air,billions of us dollars (USD),1.238789
2011,ks,alt,billions of us dollars (USD),3.530709
2011,ks,amb,billions of us dollars (USD),0.322888
2011,ks,amd,billions of us dollars (USD),0.034783
2011,ks,art,billions of us dollars (USD),0.034783
2011,ks,bnk,billions of us dollars (USD),0.271867
2011,ks,brd,billions of us dollars (USD),0.456464
2011,ks,cep,billions of us dollars (USD),0.820418
2011,ks,che,billions of us dollars (USD),0.820418
2011,ks,com,billions of us dollars (USD),0.456464
2011,ks,con,billions of us dollars (USD),1.238789
2011,ks,dat,billions of us dollars (USD),0.456464
2011,ks,edu,billions of us dollars (USD),5.966159
2011,ks,eec,billions of us dollars (USD),0.820418
2011,ks,fdd,billions of us dollars (USD),0.897089
2011,ks,fen,billions of us dollars (USD),0.897089
2011,ks,fin,billions of us dollars (USD),0.271867
2011,ks,fmt,billions of us dollars (USD),0.820418
2011,ks,fnd,billions of us dollars (USD),0.897089
2011,ks,fof,billions of us dollars (USD),0.034783
2011,ks,fpd,billions of us dollars (USD),0.820418
2011,ks,gmt,billions of us dollars (USD),0.820418
2011,ks,grd,billions of us dollars (USD),1.238789
2011,ks,hos,billions of us dollars (USD),1.227935
2011,ks,hou,billions of us dollars (USD),0.456464
2011,ks,ins,billions of us dollars (USD),0.271867
2011,ks,leg,billions of us dollars (USD),0.456464
2011,ks,man,billions of us dollars (USD),0.456464
2011,ks,mch,billions of us dollars (USD),0.820418
2011,ks,min,billions of us dollars (USD),0.216091
2011,ks,mmf,billions of us dollars (USD),0.820418
2011,ks,mot,billions of us dollars (USD),0.820418
2011,ks,mov,billions of us dollars (USD),0.456464
2011,ks,mvt,billions of us dollars (USD),0.820418
2011,ks,nmp,billions of us dollars (USD),0.820418
2011,ks,nrs,billions of us dollars (USD),0.322888
2011,ks,oil,billions of us dollars (USD),0.216091
2011,ks,ore,billions of us dollars (USD),0.456464
2011,ks,osv,billions of us dollars (USD),0.820418
2011,ks,ote,billions of us dollars (USD),0.820418
2011,ks,oth,billions of us dollars (USD),0.820418
2011,ks,otr,billions of us dollars (USD),1.238789
2011,ks,ott,billions of us dollars (USD),0.820418
2011,ks,pet,billions of us dollars (USD),0.820418
2011,ks,pip,billions of us dollars (USD),1.238789
2011,ks,pla,billions of us dollars (USD),0.820418
2011,ks,pmt,billions of us dollars (USD),0.820418
2011,ks,ppd,billions of us dollars (USD),3.530709
2011,ks,pri,billions of us dollars (USD),3.530709
2011,ks,pub,billions of us dollars (USD),0.456464
2011,ks,rec,billions of us dollars (USD),0.034783
2011,ks,rnt,billions of us dollars (USD),0.456464
2011,ks,sec,billions of us dollars (USD),0.271867
2011,ks,sle,billions of us dollars (USD),0.897089
2011,ks,slg,billions of us dollars (USD),0.897089
2011,ks,smn,billions of us dollars (USD),0.216091
2011,ks,soc,billions of us dollars (USD),3.530709
2011,ks,tex,billions of us dollars (USD),3.530709
2011,ks,trk,billions of us dollars (USD),1.238789
2011,ks,trn,billions of us dollars (USD),1.238789
2011,ks,tsv,billions of us dollars (USD),0.456464
2011,ks,use,billions of us dollars (USD),0.820418
2011,ks,wht,billions of us dollars (USD),0.820418
2011,ks,wpd,billions of us dollars (USD),3.530709
2011,ks,wrh,billions of us dollars (USD),0.456464
2011,ks,wst,billions of us dollars (USD),3.530709
2011,ks,wtt,billions of us dollars (USD),1.238789
2011,ky,adm,billions of us dollars (USD),0.879616
2011,ky,agr,billions of us dollars (USD),0.357155
2011,ky,air,billions of us dollars (USD),1.935661
2011,ky,alt,billions of us dollars (USD),7.334231
2011,ky,amb,billions of us dollars (USD),0.770728
2011,ky,amd,billions of us dollars (USD),0.110142
2011,ky,art,billions of us dollars (USD),0.110142
2011,ky,bnk,billions of us dollars (USD),0.69198
2011,ky,brd,billions of us dollars (USD),0.879616
2011,ky,cep,billions of us dollars (USD),1.332232
2011,ky,che,billions of us dollars (USD),1.332232
2011,ky,com,billions of us dollars (USD),0.879616
2011,ky,con,billions of us dollars (USD),1.935661
2011,ky,dat,billions of us dollars (USD),0.879616
2011,ky,edu,billions of us dollars (USD),9.415111
2011,ky,eec,billions of us dollars (USD),1.332232
2011,ky,fdd,billions of us dollars (USD),1.593862
2011,ky,fen,billions of us dollars (USD),1.593862
2011,ky,fin,billions of us dollars (USD),0.69198
2011,ky,fmt,billions of us dollars (USD),1.332232
2011,ky,fnd,billions of us dollars (USD),1.593862
2011,ky,fof,billions of us dollars (USD),0.110142
2011,ky,fpd,billions of us dollars (USD),1.332232
2011,ky,gmt,billions of us dollars (USD),1.332232
2011,ky,grd,billions of us dollars (USD),1.935661
2011,ky,hos,billions of us dollars (USD),1.135081
2011,ky,hou,billions of us dollars (USD),0.879616
2011,ky,ins,billions of us dollars (USD),0.69198
2011,ky,leg,billions of us dollars (USD),0.879616
2011,ky,man,billions of us dollars (USD),0.879616
2011,ky,mch,billions of us dollars (USD),1.332232
2011,ky,min,billions of us dollars (USD),0.357155
2011,ky,mmf,billions of us dollars (USD),1.332232
2011,ky,mot,billions of us dollars (USD),1.332232
2011,ky,mov,billions of us dollars (USD),0.879616
2011,ky,mvt,billions of us dollars (USD),1.332232
2011,ky,nmp,billions of us dollars (USD),1.332232
2011,ky,nrs,billions of us dollars (USD),0.770728
2011,ky,oil,billions of us dollars (USD),0.357155
2011,ky,ore,billions of us dollars (USD),0.879616
2011,ky,osv,billions of us dollars (USD),1.332232
2011,ky,ote,billions of us dollars (USD),1.332232
2011,ky,oth,billions of us dollars (USD),1.332232
2011,ky,otr,billions of us dollars (USD),1.935661
2011,ky,ott,billions of us dollars (USD),1.332232
2011,ky,pet,billions of us dollars (USD),1.332232
2011,ky,pip,billions of us dollars (USD),1.935661
2011,ky,pla,billions of us dollars (USD),1.332232
2011,ky,pmt,billions of us dollars (USD),1.332232
2011,ky,ppd,billions of us dollars (USD),7.334231
2011,ky,pri,billions of us dollars (USD),7.334231
2011,ky,pub,billions of us dollars (USD),0.879616
2011,ky,rec,billions of us dollars (USD),0.110142
2011,ky,rnt,billions of us dollars (USD),0.879616
2011,ky,sec,billions of us dollars (USD),0.69198
2011,ky,sle,billions of us dollars (USD),1.593862
2011,ky,slg,billions of us dollars (USD),1.593862
2011,ky,smn,billions of us dollars (USD),0.357155
2011,ky,soc,billions of us dollars (USD),7.334231
2011,ky,tex,billions of us dollars (USD),7.334231
2011,ky,trk,billions of us dollars (USD),1.935661
2011,ky,trn,billions of us dollars (USD),1.935661
