yr,r,g,units,value
2000,az,wrh,billions of us dollars (USD),8.3297
2000,az,wst,billions of us dollars (USD),20.2301
2000,az,wtt,billions of us dollars (USD),4.6133
2000,ca,adm,billions of us dollars (USD),70.082
2000,ca,agr,billions of us dollars (USD),63.6449
2000,ca,air,billions of us dollars (USD),35.4763
2000,ca,alt,billions of us dollars (USD),36.001
2000,ca,amb,billions of us dollars (USD),104.4732
2000,ca,amd,billions of us dollars (USD),30.2172
2000,ca,art,billions of us dollars (USD),30.2172
2000,ca,bnk,billions of us dollars (USD),79.7706
2000,ca,brd,billions of us dollars (USD),70.082
2000,ca,cep,billions of us dollars (USD),37.99
2000,ca,che,billions of us dollars (USD),12.9818
2000,ca,com,billions of us dollars (USD),70.082
2000,ca,con,billions of us dollars (USD),12.9818
2000,ca,dat,billions of us dollars (USD),70.082
2000,ca,edu,billions of us dollars (USD),551.1315
2000,ca,eec,billions of us dollars (USD),37.99
2000,ca,fbp,billions of us dollars (USD),63.6449
2000,ca,fbt,billions of us dollars (USD),63.6449
2000,ca,fdd,billions of us dollars (USD),70.1654
2000,ca,fen,billions of us dollars (USD),70.1654
2000,ca,fin,billions of us dollars (USD),79.7706
2000,ca,fmt,billions of us dollars (USD),12.9818
2000,ca,fnd,billions of us dollars (USD),70.1654
2000,ca,fof,billions of us dollars (USD),37.99
2000,ca,fpd,billions of us dollars (USD),24.9734
2000,ca,gmt,billions of us dollars (USD),54.4798
2000,ca,grd,billions of us dollars (USD),35.4763
2000,ca,hos,billions of us dollars (USD),104.4732
2000,ca,hou,billions of us dollars (USD),178.18
2000,ca,ins,billions of us dollars (USD),79.7706
2000,ca,leg,billions of us dollars (USD),70.082
2000,ca,man,billions of us dollars (USD),70.082
2000,ca,mch,billions of us dollars (USD),12.9818
2000,ca,min,billions of us dollars (USD),17.4715
2000,ca,mmf,billions of us dollars (USD),12.9818
2000,ca,mot,billions of us dollars (USD),39.2749
2000,ca,mov,billions of us dollars (USD),70.082
2000,ca,mvt,billions of us dollars (USD),39.2749
2000,ca,nmp,billions of us dollars (USD),12.9818
2000,ca,nrs,billions of us dollars (USD),104.4732
2000,ca,oil,billions of us dollars (USD),17.4715
2000,ca,ore,billions of us dollars (USD),178.18
2000,ca,osv,billions of us dollars (USD),70.082
2000,ca,ote,billions of us dollars (USD),39.2749
2000,ca,oth,billions of us dollars (USD),70.1654
2000,ca,otr,billions of us dollars (USD),35.4763
2000,ca,ott,billions of us dollars (USD),54.4798
2000,ca,pet,billions of us dollars (USD),12.9818
2000,ca,pip,billions of us dollars (USD),35.4763
2000,ca,pla,billions of us dollars (USD),12.9818
2000,ca,pmt,billions of us dollars (USD),12.9818
2000,ca,ppd,billions of us dollars (USD),12.9818
2000,ca,pri,billions of us dollars (USD),12.9818
2000,ca,pub,billions of us dollars (USD),70.082
2000,ca,rec,billions of us dollars (USD),30.2172
2000,ca,res,billions of us dollars (USD),52.9323
2000,ca,rnt,billions of us dollars (USD),30.2172
2000,ca,sec,billions of us dollars (USD),79.7706
2000,ca,sle,billions of us dollars (USD),70.1654
2000,ca,slg,billions of us dollars (USD),70.1654
2000,ca,smn,billions of us dollars (USD),54.4798
2000,ca,soc,billions of us dollars (USD),104.4732
2000,ca,tex,billions of us dollars (USD),36.001
2000,ca,trk,billions of us dollars (USD),35.4763
2000,ca,trn,billions of us dollars (USD),35.4763
2000,ca,tsv,billions of us dollars (USD),70.082
2000,ca,use,billions of us dollars (USD),70.1654
2000,ca,uti,billions of us dollars (USD),178.18
2000,ca,wht,billions of us dollars (USD),12.9818
2000,ca,wpd,billions of us dollars (USD),24.9734
2000,ca,wrh,billions of us dollars (USD),70.082
2000,ca,wst,billions of us dollars (USD),178.18
2000,ca,wtt,billions of us dollars (USD),35.4763
2000,co,adm,billions of us dollars (USD),10.0354
2000,co,agr,billions of us dollars (USD),8.913
2000,co,air,billions of us dollars (USD),5.4335
2000,co,alt,billions of us dollars (USD),4.4595
2000,co,amb,billions of us dollars (USD),12.9707
2000,co,amd,billions of us dollars (USD),5.5017
2000,co,art,billions of us dollars (USD),5.5017
2000,co,bnk,billions of us dollars (USD),8.5408
2000,co,brd,billions of us dollars (USD),10.0354
2000,co,cep,billions of us dollars (USD),4.7577
2000,co,che,billions of us dollars (USD),2.0975
2000,co,com,billions of us dollars (USD),10.0354
2000,co,con,billions of us dollars (USD),2.0975
2000,co,dat,billions of us dollars (USD),10.0354
2000,co,edu,billions of us dollars (USD),73.6482
2000,co,eec,billions of us dollars (USD),4.7577
2000,co,fbp,billions of us dollars (USD),8.913
2000,co,fbt,billions of us dollars (USD),8.913
2000,co,fdd,billions of us dollars (USD),9.2171
2000,co,fen,billions of us dollars (USD),9.2171
2000,co,fin,billions of us dollars (USD),8.5408
2000,co,fmt,billions of us dollars (USD),2.0975
2000,co,fnd,billions of us dollars (USD),9.2171
2000,co,fof,billions of us dollars (USD),4.7577
2000,co,fpd,billions of us dollars (USD),4.0896
2000,co,gmt,billions of us dollars (USD),8.3476
2000,co,grd,billions of us dollars (USD),5.4335
2000,co,hos,billions of us dollars (USD),12.9707
2000,co,hou,billions of us dollars (USD),22.8961
2000,co,ins,billions of us dollars (USD),8.5408
2000,co,leg,billions of us dollars (USD),10.0354
2000,co,man,billions of us dollars (USD),10.0354
2000,co,mch,billions of us dollars (USD),2.0975
2000,co,min,billions of us dollars (USD),3.0522
2000,co,mmf,billions of us dollars (USD),2.0975
2000,co,mot,billions of us dollars (USD),5.8559
2000,co,mov,billions of us dollars (USD),10.0354
2000,co,mvt,billions of us dollars (USD),5.8559
2000,co,nmp,billions of us dollars (USD),2.0975
2000,co,nrs,billions of us dollars (USD),12.9707
2000,co,oil,billions of us dollars (USD),3.0522
2000,co,ore,billions of us dollars (USD),22.8961
2000,co,osv,billions of us dollars (USD),10.0354
2000,co,ote,billions of us dollars (USD),5.8559
2000,co,oth,billions of us dollars (USD),9.2171
2000,co,otr,billions of us dollars (USD),5.4335
2000,co,ott,billions of us dollars (USD),8.3476
2000,co,pet,billions of us dollars (USD),2.0975
2000,co,pip,billions of us dollars (USD),5.4335
2000,co,pla,billions of us dollars (USD),2.0975
2000,co,pmt,billions of us dollars (USD),2.0975
2000,co,ppd,billions of us dollars (USD),2.0975
2000,co,pri,billions of us dollars (USD),2.0975
2000,co,pub,billions of us dollars (USD),10.0354
2000,co,rec,billions of us dollars (USD),5.5017
2000,co,res,billions of us dollars (USD),8.27
2000,co,rnt,billions of us dollars (USD),5.5017
2000,co,sec,billions of us dollars (USD),8.5408
2000,co,sle,billions of us dollars (USD),9.2171
2000,co,slg,billions of us dollars (USD),9.2171
2000,co,smn,billions of us dollars (USD),8.3476
2000,co,soc,billions of us dollars (USD),12.9707
2000,co,tex,billions of us dollars (USD),4.4595
2000,co,trk,billions of us dollars (USD),5.4335
2000,co,trn,billions of us dollars (USD),5.4335
2000,co,tsv,billions of us dollars (USD),10.0354
2000,co,use,billions of us dollars (USD),9.2171
2000,co,uti,billions of us dollars (USD),22.8961
2000,co,wht,billions of us dollars (USD),2.0975
2000,co,wpd,billions of us dollars (USD),4.0896
2000,co,wrh,billions of us dollars (USD),10.0354
2000,co,wst,billions of us dollars (USD),22.8961
2000,co,wtt,billions of us dollars (USD),5.4335
2000,ct,adm,billions of us dollars (USD),9.7615
2000,ct,agr,billions of us dollars (USD),7.2242
2000,ct,air,billions of us dollars (USD),4.2307
2000,ct,alt,billions of us dollars (USD),4.0802
2000,ct,amb,billions of us dollars (USD),13.6486
2000,ct,amd,billions of us dollars (USD),3.8262
2000,ct,art,billions of us dollars (USD),3.8262
2000,ct,bnk,billions of us dollars (USD),9.4927
2000,ct,brd,billions of us dollars (USD),9.7615
2000,ct,cep,billions of us dollars (USD),2.824
2000,ct,che,billions of us dollars (USD),1.6121
2000,ct,com,billions of us dollars (USD),9.7615
2000,ct,con,billions of us dollars (USD),1.6121
2000,ct,dat,billions of us dollars (USD),9.7615
2000,ct,edu,billions of us dollars (USD),65.5829
2000,ct,eec,billions of us dollars (USD),2.824
2000,ct,fbp,billions of us dollars (USD),7.2242
2000,ct,fbt,billions of us dollars (USD),7.2242
2000,ct,fdd,billions of us dollars (USD),10.6001
2000,ct,fen,billions of us dollars (USD),10.6001
2000,ct,fin,billions of us dollars (USD),9.4927
2000,ct,fmt,billions of us dollars (USD),1.6121
2000,ct,fnd,billions of us dollars (USD),10.6001
2000,ct,fof,billions of us dollars (USD),2.824
2000,ct,fpd,billions of us dollars (USD),2.8459
2000,ct,gmt,billions of us dollars (USD),8.076
2000,ct,grd,billions of us dollars (USD),4.2307
2000,ct,hos,billions of us dollars (USD),13.6486
2000,ct,hou,billions of us dollars (USD),19.7497
2000,ct,ins,billions of us dollars (USD),9.4927
2000,ct,leg,billions of us dollars (USD),9.7615
2000,ct,man,billions of us dollars (USD),9.7615
2000,ct,mch,billions of us dollars (USD),1.6121
2000,ct,min,billions of us dollars (USD),2.5679
2000,ct,mmf,billions of us dollars (USD),1.6121
2000,ct,mot,billions of us dollars (USD),4.4211
2000,ct,mov,billions of us dollars (USD),9.7615
2000,ct,mvt,billions of us dollars (USD),4.4211
2000,ct,nmp,billions of us dollars (USD),1.6121
2000,ct,nrs,billions of us dollars (USD),13.6486
2000,ct,oil,billions of us dollars (USD),2.5679
2000,ct,ore,billions of us dollars (USD),19.7497
2000,ct,osv,billions of us dollars (USD),9.7615
2000,ct,ote,billions of us dollars (USD),4.4211
2000,ct,oth,billions of us dollars (USD),10.6001
2000,ct,otr,billions of us dollars (USD),4.2307
2000,ct,ott,billions of us dollars (USD),8.076
2000,ct,pet,billions of us dollars (USD),1.6121
2000,ct,pip,billions of us dollars (USD),4.2307
2000,ct,pla,billions of us dollars (USD),1.6121
2000,ct,pmt,billions of us dollars (USD),1.6121
2000,ct,ppd,billions of us dollars (USD),1.6121
2000,ct,pri,billions of us dollars (USD),1.6121
2000,ct,pub,billions of us dollars (USD),9.7615
2000,ct,rec,billions of us dollars (USD),3.8262
2000,ct,res,billions of us dollars (USD),4.8735
2000,ct,rnt,billions of us dollars (USD),3.8262
2000,ct,sec,billions of us dollars (USD),9.4927
2000,ct,sle,billions of us dollars (USD),10.6001
2000,ct,slg,billions of us dollars (USD),10.6001
2000,ct,smn,billions of us dollars (USD),8.076
2000,ct,soc,billions of us dollars (USD),13.6486
2000,ct,tex,billions of us dollars (USD),4.0802
2000,ct,trk,billions of us dollars (USD),4.2307
2000,ct,trn,billions of us dollars (USD),4.2307
2000,ct,tsv,billions of us dollars (USD),9.7615
2000,ct,use,billions of us dollars (USD),10.6001
2000,ct,uti,billions of us dollars (USD),19.7497
2000,ct,wht,billions of us dollars (USD),1.6121
2000,ct,wpd,billions of us dollars (USD),2.8459
2000,ct,wrh,billions of us dollars (USD),9.7615
2000,ct,wst,billions of us dollars (USD),19.7497
2000,ct,wtt,billions of us dollars (USD),4.2307
2000,dc,adm,billions of us dollars (USD),4.3564
2000,dc,agr,billions of us dollars (USD),1.2917
2000,dc,air,billions of us dollars (USD),0.7118
2000,dc,alt,billions of us dollars (USD),0.7554
2000,dc,amb,billions of us dollars (USD),3.0713
2000,dc,amd,billions of us dollars (USD),0.6032
2000,dc,art,billions of us dollars (USD),0.6032
2000,dc,bnk,billions of us dollars (USD),1.5917
2000,dc,brd,billions of us dollars (USD),4.3564
2000,dc,cep,billions of us dollars (USD),0.4359
2000,dc,che,billions of us dollars (USD),0.3128
2000,dc,com,billions of us dollars (USD),4.3564
2000,dc,con,billions of us dollars (USD),0.3128
2000,dc,dat,billions of us dollars (USD),4.3564
2000,dc,edu,billions of us dollars (USD),14.485
2000,dc,eec,billions of us dollars (USD),0.4359
2000,dc,fbp,billions of us dollars (USD),1.2917
2000,dc,fbt,billions of us dollars (USD),1.2917
2000,dc,fdd,billions of us dollars (USD),2.007
2000,dc,fen,billions of us dollars (USD),2.007
2000,dc,fin,billions of us dollars (USD),1.5917
2000,dc,fmt,billions of us dollars (USD),0.3128
2000,dc,fnd,billions of us dollars (USD),2.007
2000,dc,fof,billions of us dollars (USD),0.4359
2000,dc,fpd,billions of us dollars (USD),0.4197
2000,dc,gmt,billions of us dollars (USD),1.0613
2000,dc,grd,billions of us dollars (USD),0.7118
2000,dc,hos,billions of us dollars (USD),3.0713
2000,dc,hou,billions of us dollars (USD),3.0244
2000,dc,ins,billions of us dollars (USD),1.5917
2000,dc,leg,billions of us dollars (USD),4.3564
2000,dc,man,billions of us dollars (USD),4.3564
2000,dc,mch,billions of us dollars (USD),0.3128
2000,dc,min,billions of us dollars (USD),0.4884
2000,dc,mmf,billions of us dollars (USD),0.3128
2000,dc,mot,billions of us dollars (USD),0.702
2000,dc,mov,billions of us dollars (USD),4.3564
2000,dc,mvt,billions of us dollars (USD),0.702
2000,dc,nmp,billions of us dollars (USD),0.3128
2000,dc,nrs,billions of us dollars (USD),3.0713
2000,dc,oil,billions of us dollars (USD),0.4884
2000,dc,ore,billions of us dollars (USD),3.0244
2000,dc,osv,billions of us dollars (USD),4.3564
2000,dc,ote,billions of us dollars (USD),0.702
2000,dc,oth,billions of us dollars (USD),2.007
2000,dc,otr,billions of us dollars (USD),0.7118
2000,dc,ott,billions of us dollars (USD),1.0613
2000,dc,pet,billions of us dollars (USD),0.3128
2000,dc,pip,billions of us dollars (USD),0.7118
2000,dc,pla,billions of us dollars (USD),0.3128
2000,dc,pmt,billions of us dollars (USD),0.3128
2000,dc,ppd,billions of us dollars (USD),0.3128
2000,dc,pri,billions of us dollars (USD),0.3128
2000,dc,pub,billions of us dollars (USD),4.3564
2000,dc,rec,billions of us dollars (USD),0.6032
2000,dc,res,billions of us dollars (USD),1.1262
2000,dc,rnt,billions of us dollars (USD),0.6032
2000,dc,sec,billions of us dollars (USD),1.5917
2000,dc,sle,billions of us dollars (USD),2.007
2000,dc,slg,billions of us dollars (USD),2.007
2000,dc,smn,billions of us dollars (USD),1.0613
2000,dc,soc,billions of us dollars (USD),3.0713
2000,dc,tex,billions of us dollars (USD),0.7554
2000,dc,trk,billions of us dollars (USD),0.7118
2000,dc,trn,billions of us dollars (USD),0.7118
2000,dc,tsv,billions of us dollars (USD),4.3564
2000,dc,use,billions of us dollars (USD),2.007
2000,dc,uti,billions of us dollars (USD),3.0244
2000,dc,wht,billions of us dollars (USD),0.3128
2000,dc,wpd,billions of us dollars (USD),0.4197
2000,dc,wrh,billions of us dollars (USD),4.3564
2000,dc,wst,billions of us dollars (USD),3.0244
2000,dc,wtt,billions of us dollars (USD),0.7118
2000,de,adm,billions of us dollars (USD),1.6826
2000,de,agr,billions of us dollars (USD),1.8619
2000,de,air,billions of us dollars (USD),0.6936
2000,de,alt,billions of us dollars (USD),0.8568
2000,de,amb,billions of us dollars (USD),2.7267
2000,de,amd,billions of us dollars (USD),0.7318
2000,de,art,billions of us dollars (USD),0.7318
2000,de,bnk,billions of us dollars (USD),1.2579
2000,de,brd,billions of us dollars (USD),1.6826
2000,de,cep,billions of us dollars (USD),0.8542
2000,de,che,billions of us dollars (USD),0.4451
2000,de,com,billions of us dollars (USD),1.6826
2000,de,con,billions of us dollars (USD),0.4451
2000,de,dat,billions of us dollars (USD),1.6826
2000,de,edu,billions of us dollars (USD),11.8608
2000,de,eec,billions of us dollars (USD),0.8542
2000,de,fbp,billions of us dollars (USD),1.8619
2000,de,fbt,billions of us dollars (USD),1.8619
2000,de,fdd,billions of us dollars (USD),1.931
2000,de,fen,billions of us dollars (USD),1.931
2000,de,fin,billions of us dollars (USD),1.2579
2000,de,fmt,billions of us dollars (USD),0.4451
2000,de,fnd,billions of us dollars (USD),1.931
2000,de,fof,billions of us dollars (USD),0.8542
2000,de,fpd,billions of us dollars (USD),0.5002
2000,de,gmt,billions of us dollars (USD),1.2033
2000,de,grd,billions of us dollars (USD),0.6936
2000,de,hos,billions of us dollars (USD),2.7267
2000,de,hou,billions of us dollars (USD),3.4929
2000,de,ins,billions of us dollars (USD),1.2579
2000,de,leg,billions of us dollars (USD),1.6826
2000,de,man,billions of us dollars (USD),1.6826
2000,de,mch,billions of us dollars (USD),0.4451
2000,de,min,billions of us dollars (USD),0.4616
2000,de,mmf,billions of us dollars (USD),0.4451
2000,de,mot,billions of us dollars (USD),1.341
2000,de,mov,billions of us dollars (USD),1.6826
2000,de,mvt,billions of us dollars (USD),1.341
2000,de,nmp,billions of us dollars (USD),0.4451
2000,de,nrs,billions of us dollars (USD),2.7267
2000,de,oil,billions of us dollars (USD),0.4616
2000,de,ore,billions of us dollars (USD),3.4929
2000,de,osv,billions of us dollars (USD),1.6826
2000,de,ote,billions of us dollars (USD),1.341
2000,de,oth,billions of us dollars (USD),1.931
2000,de,otr,billions of us dollars (USD),0.6936
2000,de,ott,billions of us dollars (USD),1.2033
2000,de,pet,billions of us dollars (USD),0.4451
2000,de,pip,billions of us dollars (USD),0.6936
2000,de,pla,billions of us dollars (USD),0.4451
2000,de,pmt,billions of us dollars (USD),0.4451
2000,de,ppd,billions of us dollars (USD),0.4451
2000,de,pri,billions of us dollars (USD),0.4451
2000,de,pub,billions of us dollars (USD),1.6826
2000,de,rec,billions of us dollars (USD),0.7318
2000,de,res,billions of us dollars (USD),1.2752
2000,de,rnt,billions of us dollars (USD),0.7318
2000,de,sec,billions of us dollars (USD),1.2579
2000,de,sle,billions of us dollars (USD),1.931
2000,de,slg,billions of us dollars (USD),1.931
2000,de,smn,billions of us dollars (USD),1.2033
2000,de,soc,billions of us dollars (USD),2.7267
2000,de,tex,billions of us dollars (USD),0.8568
2000,de,trk,billions of us dollars (USD),0.6936
2000,de,trn,billions of us dollars (USD),0.6936
2000,de,tsv,billions of us dollars (USD),1.6826
2000,de,use,billions of us dollars (USD),1.931
2000,de,uti,billions of us dollars (USD),3.4929
2000,de,wht,billions of us dollars (USD),0.4451
2000,de,wpd,billions of us dollars (USD),0.5002
2000,de,wrh,billions of us dollars (USD),1.6826
2000,de,wst,billions of us dollars (USD),3.4929
2000,de,wtt,billions of us dollars (USD),0.6936
2000,fl,adm,billions of us dollars (USD),31.5079
2000,fl,agr,billions of us dollars (USD),34.3564
2000,fl,air,billions of us dollars (USD),12.8447
2000,fl,alt,billions of us dollars (USD),13.1255
