yr,g,s,units,value
2007,ath_mmf,ath_mmf,billions of us dollars (USD),12.282
2007,ath_mmf,basicsupply,billions of us dollars (USD),19.698
2007,ath_mmf,con_mch,billions of us dollars (USD),0.006
2007,ath_mmf,duties,billions of us dollars (USD),0.222
2007,ath_mmf,ifm_fpd,billions of us dollars (USD),0.061
2007,ath_mmf,imports,billions of us dollars (USD),6.888
2007,ath_mmf,margins,billions of us dollars (USD),16.805
2007,ath_mmf,oee_eec,billions of us dollars (USD),0.041
2007,ath_mmf,ohn_fpd,billions of us dollars (USD),0.114
2007,ath_mmf,omm_mmf,billions of us dollars (USD),0.004
2007,ath_mmf,opm_pla,billions of us dollars (USD),0.082
2007,ath_mmf,orb_pla,billions of us dollars (USD),0.021
2007,ath_mmf,oth_slg,billions of us dollars (USD),0.164
2007,ath_mmf,otp_tex,billions of us dollars (USD),0.024
2007,ath_mmf,output,billions of us dollars (USD),12.81
2007,ath_mmf,owp_wpd,billions of us dollars (USD),0.009
2007,ath_mmf,sas_mmf,billions of us dollars (USD),0.002
2007,ath_mmf,supply,billions of us dollars (USD),40.982
2007,ath_mmf,tax,billions of us dollars (USD),1.46
2007,ath_mmf,taxlessubsidies,billions of us dollars (USD),1.682
2007,ath_mmf,trdtrn,billions of us dollars (USD),19.602
2007,ath_mmf,trncost,billions of us dollars (USD),2.797
2007,atm_mot,atm_mot,billions of us dollars (USD),77.44
2007,atm_mot,basicsupply,billions of us dollars (USD),147.967
2007,atm_mot,duties,billions of us dollars (USD),1.286
2007,atm_mot,imports,billions of us dollars (USD),67.774
2007,atm_mot,ltr_mot,billions of us dollars (USD),2.222
2007,atm_mot,margins,billions of us dollars (USD),39.577
2007,atm_mot,omv_mot,billions of us dollars (USD),0.53
2007,atm_mot,output,billions of us dollars (USD),80.193
2007,atm_mot,supply,billions of us dollars (USD),200.316
2007,atm_mot,tax,billions of us dollars (USD),7.704
2007,atm_mot,taxlessubsidies,billions of us dollars (USD),8.99
2007,atm_mot,trdtrn,billions of us dollars (USD),43.359
2007,atm_mot,trncost,billions of us dollars (USD),3.781
2007,aud_cep,aud_cep,billions of us dollars (USD),13.85
2007,aud_cep,basicsupply,billions of us dollars (USD),62.457
2007,aud_cep,brd_cep,billions of us dollars (USD),0.001
2007,aud_cep,duties,billions of us dollars (USD),0.559
2007,aud_cep,ecm_cep,billions of us dollars (USD),0.002
2007,aud_cep,eee_mot,billions of us dollars (USD),0.206
2007,aud_cep,hca_eec,billions of us dollars (USD),0.002
2007,aud_cep,hha_wht,billions of us dollars (USD),0.062
2007,aud_cep,imports,billions of us dollars (USD),48.269
2007,aud_cep,margins,billions of us dollars (USD),23.656
2007,aud_cep,oce_cep,billions of us dollars (USD),0.004
2007,aud_cep,oci_mch,billions of us dollars (USD),0.002
2007,aud_cep,oec_cep,billions of us dollars (USD),0.004
2007,aud_cep,oee_eec,billions of us dollars (USD),0.006
2007,aud_cep,omm_mmf,billions of us dollars (USD),0.027
2007,aud_cep,output,billions of us dollars (USD),14.188
2007,aud_cep,prc_cep,billions of us dollars (USD),0.02
2007,aud_cep,supply,billions of us dollars (USD),90.546
2007,aud_cep,tax,billions of us dollars (USD),3.152
2007,aud_cep,taxlessubsidies,billions of us dollars (USD),3.712
2007,aud_cep,toy_mmf,billions of us dollars (USD),0.001
2007,aud_cep,trdtrn,billions of us dollars (USD),24.378
2007,aud_cep,trncost,billions of us dollars (USD),0.722
2007,aut_rnt,atr_osv,billions of us dollars (USD),0.002
2007,aut_rnt,aut_rnt,billions of us dollars (USD),44.688
2007,aut_rnt,basicsupply,billions of us dollars (USD),96.305
2007,aut_rnt,cmg_rnt,billions of us dollars (USD),0.076
2007,aut_rnt,com_rnt,billions of us dollars (USD),0.31
2007,aut_rnt,cre_bnk,billions of us dollars (USD),48.678
2007,aut_rnt,gas_ott,billions of us dollars (USD),0.032
2007,aut_rnt,gmt_gmt,billions of us dollars (USD),0.098
2007,aut_rnt,mes_otr,billions of us dollars (USD),0.001
2007,aut_rnt,mon_bnk,billions of us dollars (USD),1.122
2007,aut_rnt,mtv_wht,billions of us dollars (USD),0.56
2007,aut_rnt,mvt_mvt,billions of us dollars (USD),0.51
2007,aut_rnt,output,billions of us dollars (USD),96.305
2007,aut_rnt,sce_otr,billions of us dollars (USD),0.051
2007,aut_rnt,supply,billions of us dollars (USD),101.247
2007,aut_rnt,tax,billions of us dollars (USD),4.942
2007,aut_rnt,taxlessubsidies,billions of us dollars (USD),4.942
2007,aut_rnt,trk_trk,billions of us dollars (USD),0.172
2007,aut_rnt,wrh_wrh,billions of us dollars (USD),0.006
2007,bbr_fmt,basicsupply,billions of us dollars (USD),9.289
2007,bbr_fmt,bbr_fmt,billions of us dollars (USD),7.233
2007,bbr_fmt,duties,billions of us dollars (USD),0.138
2007,bbr_fmt,imports,billions of us dollars (USD),2.024
2007,bbr_fmt,margins,billions of us dollars (USD),1.321
2007,bbr_fmt,mch_mch,billions of us dollars (USD),0.01
2007,bbr_fmt,oee_mch,billions of us dollars (USD),0.003
2007,bbr_fmt,output,billions of us dollars (USD),7.264
2007,bbr_fmt,spd_mch,billions of us dollars (USD),0.01
2007,bbr_fmt,supply,billions of us dollars (USD),10.982
2007,bbr_fmt,tax,billions of us dollars (USD),0.045
2007,bbr_fmt,taxlessubsidies,billions of us dollars (USD),0.183
2007,bbr_fmt,tpw_mot,billions of us dollars (USD),0.008
2007,bbr_fmt,trdtrn,billions of us dollars (USD),1.511
2007,bbr_fmt,trncost,billions of us dollars (USD),0.19
2007,bef_agr,basicsupply,billions of us dollars (USD),57.221
2007,bef_agr,bef_agr,billions of us dollars (USD),55.279
2007,bef_agr,imports,billions of us dollars (USD),1.942
2007,bef_agr,margins,billions of us dollars (USD),3.905
2007,bef_agr,output,billions of us dollars (USD),55.279
2007,bef_agr,supply,billions of us dollars (USD),64.941
2007,bef_agr,tax,billions of us dollars (USD),0.05
2007,bef_agr,taxlessubsidies,billions of us dollars (USD),0.05
2007,bef_agr,trdtrn,billions of us dollars (USD),7.67
2007,bef_agr,trncost,billions of us dollars (USD),3.765
2007,ber_fbp,basicsupply,billions of us dollars (USD),24.888
2007,ber_fbp,ber_fbp,billions of us dollars (USD),21.08
2007,ber_fbp,imports,billions of us dollars (USD),3.808
2007,ber_fbp,margins,billions of us dollars (USD),21.84
2007,ber_fbp,output,billions of us dollars (USD),21.08
2007,ber_fbp,supply,billions of us dollars (USD),54.474
2007,ber_fbp,tax,billions of us dollars (USD),6.844
2007,ber_fbp,taxlessubsidies,billions of us dollars (USD),6.845
2007,ber_fbp,trdtrn,billions of us dollars (USD),22.741
2007,ber_fbp,trncost,billions of us dollars (USD),0.901
2007,bio_che,basicsupply,billions of us dollars (USD),22.157
2007,bio_che,bio_che,billions of us dollars (USD),18.285
2007,bio_che,duties,billions of us dollars (USD),0.001
2007,bio_che,imports,billions of us dollars (USD),2.51
2007,bio_che,inv_che,billions of us dollars (USD),0.11
2007,bio_che,margins,billions of us dollars (USD),5.972
2007,bio_che,output,billions of us dollars (USD),19.647
2007,bio_che,phm_che,billions of us dollars (USD),1.252
2007,bio_che,supply,billions of us dollars (USD),28.582
2007,bio_che,tax,billions of us dollars (USD),0.05
2007,bio_che,taxlessubsidies,billions of us dollars (USD),0.051
2007,bio_che,trdtrn,billions of us dollars (USD),6.374
2007,bio_che,trncost,billions of us dollars (USD),0.402
2007,bok_pub,basicsupply,billions of us dollars (USD),38.167
2007,bok_pub,bok_pub,billions of us dollars (USD),34.756
2007,bok_pub,fnd_fnd,billions of us dollars (USD),0.187
2007,bok_pub,imports,billions of us dollars (USD),2.323
2007,bok_pub,int_dat,billions of us dollars (USD),0.029
2007,bok_pub,margins,billions of us dollars (USD),11.498
2007,bok_pub,oth_slg,billions of us dollars (USD),0.09
2007,bok_pub,output,billions of us dollars (USD),35.844
2007,bok_pub,pdl_pub,billions of us dollars (USD),0.782
2007,bok_pub,supply,billions of us dollars (USD),52.448
2007,bok_pub,tax,billions of us dollars (USD),1.644
2007,bok_pub,taxlessubsidies,billions of us dollars (USD),1.644
2007,bok_pub,trdtrn,billions of us dollars (USD),12.637
2007,bok_pub,trncost,billions of us dollars (USD),1.139
2007,bot_ote,acn_mch,billions of us dollars (USD),0.004
2007,bot_ote,ath_mmf,billions of us dollars (USD),0.002
2007,bot_ote,basicsupply,billions of us dollars (USD),11.687
2007,bot_ote,bot_ote,billions of us dollars (USD),10.189
2007,bot_ote,con_mch,billions of us dollars (USD),0.002
2007,bot_ote,duties,billions of us dollars (USD),0.013
2007,bot_ote,imports,billions of us dollars (USD),1.393
2007,bot_ote,inv_che,billions of us dollars (USD),0.003
2007,bot_ote,margins,billions of us dollars (USD),3.669
2007,bot_ote,mch_fmt,billions of us dollars (USD),0.002
2007,bot_ote,mtt_fmt,billions of us dollars (USD),0.002
2007,bot_ote,oec_cep,billions of us dollars (USD),0.001
2007,bot_ote,omm_mmf,billions of us dollars (USD),0.008
2007,bot_ote,opm_pla,billions of us dollars (USD),0.021
2007,bot_ote,otm_ote,billions of us dollars (USD),0.037
2007,bot_ote,otp_tex,billions of us dollars (USD),0.003
2007,bot_ote,output,billions of us dollars (USD),10.294
2007,bot_ote,pro_ote,billions of us dollars (USD),0.002
2007,bot_ote,rbr_pla,billions of us dollars (USD),0.005
2007,bot_ote,rrd_ote,billions of us dollars (USD),0.003
2007,bot_ote,sdn_cep,billions of us dollars (USD),0.003
2007,bot_ote,smi_mmf,billions of us dollars (USD),0.001
2007,bot_ote,stm_mot,billions of us dollars (USD),0.005
2007,bot_ote,supply,billions of us dollars (USD),16.078
2007,bot_ote,tax,billions of us dollars (USD),0.573
2007,bot_ote,taxlessubsidies,billions of us dollars (USD),0.586
2007,bot_ote,tps_fmt,billions of us dollars (USD),0.001
2007,bot_ote,trdtrn,billions of us dollars (USD),3.805
2007,bot_ote,trncost,billions of us dollars (USD),0.135
2007,bot_pla,basicsupply,billions of us dollars (USD),12.248
2007,bot_pla,bot_pla,billions of us dollars (USD),11.128
2007,bot_pla,duties,billions of us dollars (USD),0.009
2007,bot_pla,imports,billions of us dollars (USD),0.656
2007,bot_pla,margins,billions of us dollars (USD),1.709
2007,bot_pla,opm_pla,billions of us dollars (USD),0.313
2007,bot_pla,orb_pla,billions of us dollars (USD),0.048
2007,bot_pla,output,billions of us dollars (USD),11.592
2007,bot_pla,pmr_che,billions of us dollars (USD),0.072
2007,bot_pla,ppb_ppd,billions of us dollars (USD),0.002
2007,bot_pla,ppp_pla,billions of us dollars (USD),0.021
2007,bot_pla,supply,billions of us dollars (USD),14.269
2007,bot_pla,tax,billions of us dollars (USD),0.058
2007,bot_pla,taxlessubsidies,billions of us dollars (USD),0.067
2007,bot_pla,toi_che,billions of us dollars (USD),0.008
2007,bot_pla,trdtrn,billions of us dollars (USD),1.954
2007,bot_pla,trncost,billions of us dollars (USD),0.245
2007,brd_cep,aud_cep,billions of us dollars (USD),0.205
2007,brd_cep,basicsupply,billions of us dollars (USD),85.134
2007,brd_cep,brd_cep,billions of us dollars (USD),36.682
2007,brd_cep,cme_eec,billions of us dollars (USD),0.008
2007,brd_cep,cop_pmt,billions of us dollars (USD),0.004
2007,brd_cep,duties,billions of us dollars (USD),0.066
2007,brd_cep,ecm_cep,billions of us dollars (USD),0.001
2007,brd_cep,eee_mot,billions of us dollars (USD),0.008
2007,brd_cep,els_cep,billions of us dollars (USD),0.042
2007,brd_cep,imports,billions of us dollars (USD),46.898
2007,brd_cep,margins,billions of us dollars (USD),26.494
2007,brd_cep,mis_ote,billions of us dollars (USD),0.06
2007,brd_cep,oce_cep,billions of us dollars (USD),0.061
2007,brd_cep,oci_mch,billions of us dollars (USD),0.005
2007,brd_cep,oec_cep,billions of us dollars (USD),0.062
2007,brd_cep,oee_eec,billions of us dollars (USD),0.016
2007,brd_cep,output,billions of us dollars (USD),38.237
2007,brd_cep,prc_cep,billions of us dollars (USD),0.034
2007,brd_cep,sdn_cep,billions of us dollars (USD),0.571
2007,brd_cep,sem_cep,billions of us dollars (USD),0.025
2007,brd_cep,supply,billions of us dollars (USD),115.307
2007,brd_cep,tax,billions of us dollars (USD),2.736
2007,brd_cep,taxlessubsidies,billions of us dollars (USD),2.801
2007,brd_cep,tel_cep,billions of us dollars (USD),0.445
2007,brd_cep,trdtrn,billions of us dollars (USD),27.371
2007,brd_cep,trncost,billions of us dollars (USD),0.877
2007,brd_cep,wcm_cep,billions of us dollars (USD),0.005
2007,brd_fbp,asp_fbp,billions of us dollars (USD),0.017
2007,brd_fbp,basicsupply,billions of us dollars (USD),45.156
2007,brd_fbp,brd_fbp,billions of us dollars (USD),30.709
2007,brd_fbp,brk_fbp,billions of us dollars (USD),0.039
2007,brd_fbp,can_fbp,billions of us dollars (USD),0.022
2007,brd_fbp,cok_fbp,billions of us dollars (USD),0.79
2007,brd_fbp,duties,billions of us dollars (USD),0.003
2007,brd_fbp,fbt_fbt,billions of us dollars (USD),8.367
2007,brd_fbp,fzn_fbp,billions of us dollars (USD),0.036
2007,brd_fbp,gmt_gmt,billions of us dollars (USD),2.731
2007,brd_fbp,imports,billions of us dollars (USD),2.205
2007,brd_fbp,margins,billions of us dollars (USD),22.637
2007,brd_fbp,ofm_fbp,billions of us dollars (USD),0.043
2007,brd_fbp,output,billions of us dollars (USD),42.951
2007,brd_fbp,snk_fbp,billions of us dollars (USD),0.021
2007,brd_fbp,spc_fbp,billions of us dollars (USD),0.135
2007,brd_fbp,supply,billions of us dollars (USD),70.762
2007,brd_fbp,syr_fbp,billions of us dollars (USD),0.04
2007,brd_fbp,tax,billions of us dollars (USD),2.063
2007,brd_fbp,taxlessubsidies,billions of us dollars (USD),2.065
2007,brd_fbp,trdtrn,billions of us dollars (USD),23.54
2007,brd_fbp,trncost,billions of us dollars (USD),0.903
2007,brk_fbp,basicsupply,billions of us dollars (USD),9.074
2007,brk_fbp,brk_fbp,billions of us dollars (USD),8.126
2007,brk_fbp,can_fbp,billions of us dollars (USD),0.003
2007,brk_fbp,cok_fbp,billions of us dollars (USD),0.001
2007,brk_fbp,dry_fbp,billions of us dollars (USD),0.021
2007,brk_fbp,fzn_fbp,billions of us dollars (USD),0.277
2007,brk_fbp,imports,billions of us dollars (USD),0.383
2007,brk_fbp,margins,billions of us dollars (USD),4.712
2007,brk_fbp,ofm_fbp,billions of us dollars (USD),0.224
2007,brk_fbp,output,billions of us dollars (USD),8.692
2007,brk_fbp,snk_fbp,billions of us dollars (USD),0.04
2007,brk_fbp,sug_fbp,billions of us dollars (USD),0.001
2007,brk_fbp,supply,billions of us dollars (USD),14.421
2007,brk_fbp,tax,billions of us dollars (USD),0.435
2007,brk_fbp,taxlessubsidies,billions of us dollars (USD),0.436
2007,brk_fbp,trdtrn,billions of us dollars (USD),4.911
2007,brk_fbp,trncost,billions of us dollars (USD),0.199
2007,brk_mot,basicsupply,billions of us dollars (USD),29.564
2007,brk_mot,brk_mot,billions of us dollars (USD),19.504
2007,brk_mot,duties,billions of us dollars (USD),0.126
2007,brk_mot,eee_mot,billions of us dollars (USD),0.041
2007,brk_mot,fss_fmt,billions of us dollars (USD),0.001
2007,brk_mot,gas_mot,billions of us dollars (USD),0.359
2007,brk_mot,imports,billions of us dollars (USD),8.56
2007,brk_mot,margins,billions of us dollars (USD),7.207
2007,brk_mot,mat_mch,billions of us dollars (USD),0.003
2007,brk_mot,mbd_mot,billions of us dollars (USD),0.01
2007,brk_mot,mch_mch,billions of us dollars (USD),0.064
2007,brk_mot,mlt_ote,billions of us dollars (USD),0.002
2007,brk_mot,oar_ote,billions of us dollars (USD),0.027
2007,brk_mot,oee_mch,billions of us dollars (USD),0.197
2007,brk_mot,omv_mot,billions of us dollars (USD),0.163
2007,brk_mot,opm_pla,billions of us dollars (USD),0.202
2007,brk_mot,output,billions of us dollars (USD),21.004
2007,brk_mot,ppe_mch,billions of us dollars (USD),0.001
2007,brk_mot,supply,billions of us dollars (USD),37.882
2007,brk_mot,tax,billions of us dollars (USD),0.637
2007,brk_mot,taxlessubsidies,billions of us dollars (USD),0.762
2007,brk_mot,tpw_mot,billions of us dollars (USD),0.431
2007,brk_mot,trdtrn,billions of us dollars (USD),7.556
2007,brk_mot,trncost,billions of us dollars (USD),0.349
2007,bsp_adm,basicsupply,billions of us dollars (USD),72.495
2007,bsp_adm,bsp_adm,billions of us dollars (USD),67.868
2007,bsp_adm,edu_slg,billions of us dollars (USD),0.121
2007,bsp_adm,fbt_fbt,billions of us dollars (USD),0.067
2007,bsp_adm,imports,billions of us dollars (USD),0.061
2007,bsp_adm,ndg_wht,billions of us dollars (USD),0.034
2007,bsp_adm,odg_wht,billions of us dollars (USD),0.001
2007,bsp_adm,oss_adm,billions of us dollars (USD),1.668
2007,bsp_adm,oth_ott,billions of us dollars (USD),0.44
2007,bsp_adm,oth_slg,billions of us dollars (USD),1.168
2007,bsp_adm,output,billions of us dollars (USD),72.434
2007,bsp_adm,pce_wht,billions of us dollars (USD),0.004
2007,bsp_adm,pri_pri,billions of us dollars (USD),1.025
2007,bsp_adm,sap_pri,billions of us dollars (USD),0.038
2007,bsp_adm,supply,billions of us dollars (USD),73.236
2007,bsp_adm,tax,billions of us dollars (USD),0.741
2007,bsp_adm,taxlessubsidies,billions of us dollars (USD),0.741
2007,bui_ott,arc_tsv,billions of us dollars (USD),0.024
2007,bui_ott,basicsupply,billions of us dollars (USD),103.803
2007,bui_ott,bui_ott,billions of us dollars (USD),103.095
2007,bui_ott,cmf_soc,billions of us dollars (USD),0.028
2007,bui_ott,cmg_rnt,billions of us dollars (USD),0.023
2007,bui_ott,com_rnt,billions of us dollars (USD),0.219
2007,bui_ott,des_tsv,billions of us dollars (USD),0.004
2007,bui_ott,dwe_adm,billions of us dollars (USD),0.167
2007,bui_ott,ele_uti,billions of us dollars (USD),0.008
2007,bui_ott,hgr_osv,billions of us dollars (USD),0.016
2007,bui_ott,imr_osv,billions of us dollars (USD),0.117
2007,bui_ott,margins,billions of us dollars (USD),-103.803
2007,bui_ott,ofg_fen,billions of us dollars (USD),-0.008
2007,bui_ott,output,billions of us dollars (USD),103.803
2007,bui_ott,trdtrn,billions of us dollars (USD),-103.803
2007,bui_ott,wat_uti,billions of us dollars (USD),0.001
2007,bui_ott,wrh_wrh,billions of us dollars (USD),0.005
2007,bui_ott,wst_wst,billions of us dollars (USD),0.103
2007,cab_fpd,basicsupply,billions of us dollars (USD),19.464
2007,cab_fpd,cab_fpd,billions of us dollars (USD),18.154
2007,cab_fpd,cut_nmp,billions of us dollars (USD),0.039
2007,cab_fpd,dnt_mmf,billions of us dollars (USD),0.016
2007,cab_fpd,ifm_fpd,billions of us dollars (USD),0.01
2007,cab_fpd,imports,billions of us dollars (USD),0.859
2007,cab_fpd,margins,billions of us dollars (USD),11.975
2007,cab_fpd,mil_wpd,billions of us dollars (USD),0.193
2007,cab_fpd,nup_fpd,billions of us dollars (USD),0.03
2007,cab_fpd,off_fpd,billions of us dollars (USD),0.088
2007,cab_fpd,opm_pla,billions of us dollars (USD),0.018
2007,cab_fpd,output,billions of us dollars (USD),18.605
2007,cab_fpd,owp_wpd,billions of us dollars (USD),0.002
2007,cab_fpd,shv_fpd,billions of us dollars (USD),0.023
2007,cab_fpd,spr_fmt,billions of us dollars (USD),0.03
2007,cab_fpd,supply,billions of us dollars (USD),34.086
2007,cab_fpd,tax,billions of us dollars (USD),1.909
