yr,g,s,units,value
2003,ote,fmt,billions of us dollars (USD),0.342
2003,ote,imports,billions of us dollars (USD),28.467
2003,ote,margins,billions of us dollars (USD),14.808
2003,ote,mch,billions of us dollars (USD),0.61
2003,ote,mmf,billions of us dollars (USD),0.138
2003,ote,mot,billions of us dollars (USD),0.177
2003,ote,nmp,billions of us dollars (USD),0.016
2003,ote,ote,billions of us dollars (USD),145.407
2003,ote,output,billions of us dollars (USD),148.842
2003,ote,pla,billions of us dollars (USD),0.066
2003,ote,supply,billions of us dollars (USD),195.296
2003,ote,tax,billions of us dollars (USD),1.478
2003,ote,taxlessubsidies,billions of us dollars (USD),1.629
2003,ote,tex,billions of us dollars (USD),0.001
2003,ote,trdtrn,billions of us dollars (USD),16.359
2003,ote,trncost,billions of us dollars (USD),1.551
2003,ote,wht,billions of us dollars (USD),0.017
2003,oth,basicsupply,billions of us dollars (USD),135.928
2003,oth,fnd,billions of us dollars (USD),0.773
2003,oth,imports,billions of us dollars (USD),135.155
2003,oth,output,billions of us dollars (USD),0.773
2003,oth,supply,billions of us dollars (USD),135.928
2003,otr,air,billions of us dollars (USD),0.214
2003,otr,basicsupply,billions of us dollars (USD),137.892
2003,otr,ciffob,billions of us dollars (USD),-1.838
2003,otr,grd,billions of us dollars (USD),0.133
2003,otr,imports,billions of us dollars (USD),0.058
2003,otr,mvt,billions of us dollars (USD),0.52
2003,otr,otr,billions of us dollars (USD),126.677
2003,otr,ott,billions of us dollars (USD),1.632
2003,otr,output,billions of us dollars (USD),139.672
2003,otr,sle,billions of us dollars (USD),7.356
2003,otr,supply,billions of us dollars (USD),138.093
2003,otr,tax,billions of us dollars (USD),0.201
2003,otr,taxlessubsidies,billions of us dollars (USD),0.201
2003,otr,trk,billions of us dollars (USD),1.358
2003,otr,wht,billions of us dollars (USD),0.422
2003,otr,wrh,billions of us dollars (USD),0.703
2003,otr,wtt,billions of us dollars (USD),0.656
2003,ott,adm,billions of us dollars (USD),1.156
2003,ott,amb,billions of us dollars (USD),5.786
2003,ott,amd,billions of us dollars (USD),0.693
2003,ott,art,billions of us dollars (USD),1.214
2003,ott,basicsupply,billions of us dollars (USD),502.594
2003,ott,bnk,billions of us dollars (USD),0.607
2003,ott,brd,billions of us dollars (USD),0.575
2003,ott,com,billions of us dollars (USD),0.256
2003,ott,dat,billions of us dollars (USD),0.094
2003,ott,edu,billions of us dollars (USD),0.557
2003,ott,fen,billions of us dollars (USD),-0.281
2003,ott,grd,billions of us dollars (USD),0.007
2003,ott,hos,billions of us dollars (USD),1.119
2003,ott,margins,billions of us dollars (USD),-501.366
2003,ott,mov,billions of us dollars (USD),0.233
2003,ott,nrs,billions of us dollars (USD),0.048
2003,ott,osv,billions of us dollars (USD),1.393
2003,ott,otr,billions of us dollars (USD),0.003
2003,ott,ott,billions of us dollars (USD),482.216
2003,ott,output,billions of us dollars (USD),502.594
2003,ott,pub,billions of us dollars (USD),0.241
2003,ott,rec,billions of us dollars (USD),1.277
2003,ott,res,billions of us dollars (USD),0.96
2003,ott,rnt,billions of us dollars (USD),0.595
2003,ott,soc,billions of us dollars (USD),0.181
2003,ott,supply,billions of us dollars (USD),1.228
2003,ott,trdtrn,billions of us dollars (USD),-501.366
2003,ott,tsv,billions of us dollars (USD),3.285
2003,ott,uti,billions of us dollars (USD),0.026
2003,ott,wrh,billions of us dollars (USD),0.303
2003,ott,wst,billions of us dollars (USD),0.05
2003,pet,basicsupply,billions of us dollars (USD),294.071
2003,pet,che,billions of us dollars (USD),4.679
2003,pet,duties,billions of us dollars (USD),0.151
2003,pet,eec,billions of us dollars (USD),0.033
2003,pet,fmt,billions of us dollars (USD),0.011
2003,pet,imports,billions of us dollars (USD),42.814
2003,pet,margins,billions of us dollars (USD),74.987
2003,pet,mch,billions of us dollars (USD),0.001
2003,pet,min,billions of us dollars (USD),0.24
2003,pet,mmf,billions of us dollars (USD),0.082
2003,pet,nmp,billions of us dollars (USD),0.208
2003,pet,oil,billions of us dollars (USD),15.31
2003,pet,output,billions of us dollars (USD),251.257
2003,pet,pet,billions of us dollars (USD),229.607
2003,pet,pla,billions of us dollars (USD),0.004
2003,pet,pmt,billions of us dollars (USD),1.081
2003,pet,smn,billions of us dollars (USD),0.002
2003,pet,supply,billions of us dollars (USD),460.18
2003,pet,tax,billions of us dollars (USD),80.594
2003,pet,taxlessubsidies,billions of us dollars (USD),80.745
2003,pet,trdtrn,billions of us dollars (USD),85.364
2003,pet,trncost,billions of us dollars (USD),10.377
2003,pip,basicsupply,billions of us dollars (USD),22.48
2003,pip,output,billions of us dollars (USD),22.48
2003,pip,pip,billions of us dollars (USD),21.992
2003,pip,supply,billions of us dollars (USD),0.709
2003,pip,tax,billions of us dollars (USD),0.03
2003,pip,taxlessubsidies,billions of us dollars (USD),0.03
2003,pip,trdtrn,billions of us dollars (USD),-21.801
2003,pip,trncost,billions of us dollars (USD),-21.801
2003,pip,uti,billions of us dollars (USD),0.455
2003,pip,wht,billions of us dollars (USD),0.033
2003,pla,basicsupply,billions of us dollars (USD),195.785
2003,pla,cep,billions of us dollars (USD),0.456
2003,pla,che,billions of us dollars (USD),2.384
2003,pla,duties,billions of us dollars (USD),0.497
2003,pla,eec,billions of us dollars (USD),0.08
2003,pla,fbp,billions of us dollars (USD),0.029
2003,pla,fmt,billions of us dollars (USD),1.592
2003,pla,fpd,billions of us dollars (USD),0.319
2003,pla,imports,billions of us dollars (USD),21.387
2003,pla,margins,billions of us dollars (USD),47.87
2003,pla,mch,billions of us dollars (USD),0.431
2003,pla,mmf,billions of us dollars (USD),0.709
2003,pla,mot,billions of us dollars (USD),0.446
2003,pla,nmp,billions of us dollars (USD),0.287
2003,pla,ote,billions of us dollars (USD),0.278
2003,pla,output,billions of us dollars (USD),174.398
2003,pla,pet,billions of us dollars (USD),0.027
2003,pla,pla,billions of us dollars (USD),164.612
2003,pla,pmt,billions of us dollars (USD),0.126
2003,pla,ppd,billions of us dollars (USD),1.603
2003,pla,pri,billions of us dollars (USD),0.226
2003,pla,supply,billions of us dollars (USD),252.487
2003,pla,tax,billions of us dollars (USD),4.874
2003,pla,taxlessubsidies,billions of us dollars (USD),5.371
2003,pla,tex,billions of us dollars (USD),0.532
2003,pla,trdtrn,billions of us dollars (USD),51.331
2003,pla,trncost,billions of us dollars (USD),3.461
2003,pla,wpd,billions of us dollars (USD),0.26
2003,pmt,basicsupply,billions of us dollars (USD),171.379
2003,pmt,cep,billions of us dollars (USD),0.274
2003,pmt,che,billions of us dollars (USD),0.083
2003,pmt,duties,billions of us dollars (USD),0.308
2003,pmt,eec,billions of us dollars (USD),0.761
2003,pmt,fmt,billions of us dollars (USD),4.154
2003,pmt,fnd,billions of us dollars (USD),0.001
2003,pmt,fpd,billions of us dollars (USD),0.01
2003,pmt,imports,billions of us dollars (USD),33.922
2003,pmt,margins,billions of us dollars (USD),15.822
2003,pmt,mch,billions of us dollars (USD),0.49
2003,pmt,mmf,billions of us dollars (USD),0.162
2003,pmt,mot,billions of us dollars (USD),0.205
2003,pmt,ote,billions of us dollars (USD),0.008
2003,pmt,output,billions of us dollars (USD),137.457
2003,pmt,pla,billions of us dollars (USD),0.101
2003,pmt,pmt,billions of us dollars (USD),131.03
2003,pmt,ppd,billions of us dollars (USD),0.097
2003,pmt,supply,billions of us dollars (USD),193.252
2003,pmt,tax,billions of us dollars (USD),0.745
2003,pmt,taxlessubsidies,billions of us dollars (USD),1.053
2003,pmt,tex,billions of us dollars (USD),0.083
2003,pmt,trdtrn,billions of us dollars (USD),20.819
2003,pmt,trncost,billions of us dollars (USD),4.997
2003,ppd,basicsupply,billions of us dollars (USD),165.587
2003,ppd,cep,billions of us dollars (USD),0.142
2003,ppd,che,billions of us dollars (USD),0.121
2003,ppd,duties,billions of us dollars (USD),0.051
2003,ppd,eec,billions of us dollars (USD),0.039
2003,ppd,fbp,billions of us dollars (USD),0.026
2003,ppd,fmt,billions of us dollars (USD),0.035
2003,ppd,fpd,billions of us dollars (USD),0.131
2003,ppd,imports,billions of us dollars (USD),19.244
2003,ppd,margins,billions of us dollars (USD),26.787
2003,ppd,mch,billions of us dollars (USD),0.03
2003,ppd,mmf,billions of us dollars (USD),0.108
2003,ppd,nmp,billions of us dollars (USD),0.077
2003,ppd,output,billions of us dollars (USD),146.343
2003,ppd,pet,billions of us dollars (USD),0.01
2003,ppd,pla,billions of us dollars (USD),1.274
2003,ppd,pmt,billions of us dollars (USD),0.054
2003,ppd,ppd,billions of us dollars (USD),143.036
2003,ppd,pri,billions of us dollars (USD),0.684
2003,ppd,slg,billions of us dollars (USD),0.405
2003,ppd,supply,billions of us dollars (USD),202.341
2003,ppd,tax,billions of us dollars (USD),2.231
2003,ppd,taxlessubsidies,billions of us dollars (USD),2.282
2003,ppd,tex,billions of us dollars (USD),0.144
2003,ppd,trdtrn,billions of us dollars (USD),34.472
2003,ppd,trncost,billions of us dollars (USD),7.685
2003,ppd,wpd,billions of us dollars (USD),0.028
2003,pri,adm,billions of us dollars (USD),1.56
2003,pri,basicsupply,billions of us dollars (USD),75.864
2003,pri,cep,billions of us dollars (USD),0.045
2003,pri,che,billions of us dollars (USD),0.005
2003,pri,duties,billions of us dollars (USD),0.005
2003,pri,fmt,billions of us dollars (USD),0.063
2003,pri,fnd,billions of us dollars (USD),0.008
2003,pri,fpd,billions of us dollars (USD),0.001
2003,pri,imports,billions of us dollars (USD),1.626
2003,pri,margins,billions of us dollars (USD),8.68
2003,pri,mmf,billions of us dollars (USD),0.234
2003,pri,ott,billions of us dollars (USD),0.007
2003,pri,output,billions of us dollars (USD),74.238
2003,pri,pla,billions of us dollars (USD),0.116
2003,pri,ppd,billions of us dollars (USD),0.387
2003,pri,pri,billions of us dollars (USD),69.018
2003,pri,pub,billions of us dollars (USD),1.576
2003,pri,slg,billions of us dollars (USD),0.987
2003,pri,supply,billions of us dollars (USD),87.91
2003,pri,tax,billions of us dollars (USD),0.666
2003,pri,taxlessubsidies,billions of us dollars (USD),0.671
2003,pri,tex,billions of us dollars (USD),0.097
2003,pri,trdtrn,billions of us dollars (USD),11.375
2003,pri,trncost,billions of us dollars (USD),2.695
2003,pri,tsv,billions of us dollars (USD),0.134
2003,pub,basicsupply,billions of us dollars (USD),176.605
2003,pub,com,billions of us dollars (USD),1.277
2003,pub,dat,billions of us dollars (USD),3.437
2003,pub,duties,billions of us dollars (USD),0.001
2003,pub,fnd,billions of us dollars (USD),0.181
2003,pub,imports,billions of us dollars (USD),3.213
2003,pub,margins,billions of us dollars (USD),36.882
2003,pub,output,billions of us dollars (USD),173.392
2003,pub,pub,billions of us dollars (USD),168.178
2003,pub,slg,billions of us dollars (USD),0.32
2003,pub,supply,billions of us dollars (USD),220.694
2003,pub,tax,billions of us dollars (USD),3.869
2003,pub,taxlessubsidies,billions of us dollars (USD),3.87
2003,pub,trdtrn,billions of us dollars (USD),40.219
2003,pub,trncost,billions of us dollars (USD),3.337
2003,rec,agr,billions of us dollars (USD),1.222
2003,rec,amd,billions of us dollars (USD),25.973
2003,rec,art,billions of us dollars (USD),1.772
2003,rec,basicsupply,billions of us dollars (USD),112.88
2003,rec,fbt,billions of us dollars (USD),0.05
2003,rec,mov,billions of us dollars (USD),0.033
2003,rec,mvt,billions of us dollars (USD),0.157
2003,rec,ore,billions of us dollars (USD),0.003
2003,rec,otr,billions of us dollars (USD),0.001
2003,rec,ott,billions of us dollars (USD),0.164
2003,rec,output,billions of us dollars (USD),112.88
2003,rec,rec,billions of us dollars (USD),63.792
2003,rec,res,billions of us dollars (USD),1.345
2003,rec,sle,billions of us dollars (USD),16.556
2003,rec,slg,billions of us dollars (USD),1.765
2003,rec,supply,billions of us dollars (USD),116.7
2003,rec,tax,billions of us dollars (USD),3.82
2003,rec,taxlessubsidies,billions of us dollars (USD),3.82
2003,rec,wtt,billions of us dollars (USD),0.046
2003,res,amb,billions of us dollars (USD),0.148
2003,res,amd,billions of us dollars (USD),22.592
2003,res,art,billions of us dollars (USD),1.051
2003,res,basicsupply,billions of us dollars (USD),475.846
2003,res,edu,billions of us dollars (USD),5.512
2003,res,fbt,billions of us dollars (USD),9.277
2003,res,fen,billions of us dollars (USD),1.932
2003,res,gmt,billions of us dollars (USD),2.931
2003,res,hos,billions of us dollars (USD),0.977
2003,res,nrs,billions of us dollars (USD),0.247
2003,res,osv,billions of us dollars (USD),3.067
2003,res,otr,billions of us dollars (USD),0.085
2003,res,ott,billions of us dollars (USD),7.754
2003,res,output,billions of us dollars (USD),475.846
2003,res,rec,billions of us dollars (USD),10.603
2003,res,res,billions of us dollars (USD),396.979
2003,res,slg,billions of us dollars (USD),12.593
2003,res,soc,billions of us dollars (USD),0.1
2003,res,supply,billions of us dollars (USD),505.025
2003,res,tax,billions of us dollars (USD),29.18
2003,res,taxlessubsidies,billions of us dollars (USD),29.18
2003,rnt,adm,billions of us dollars (USD),0.004
2003,rnt,air,billions of us dollars (USD),0.033
2003,rnt,amb,billions of us dollars (USD),1.679
2003,rnt,amd,billions of us dollars (USD),0.109
2003,rnt,art,billions of us dollars (USD),3.665
2003,rnt,basicsupply,billions of us dollars (USD),279.829
2003,rnt,bnk,billions of us dollars (USD),46.777
2003,rnt,brd,billions of us dollars (USD),2.051
2003,rnt,com,billions of us dollars (USD),0.002
2003,rnt,dat,billions of us dollars (USD),0.055
2003,rnt,edu,billions of us dollars (USD),0.008
2003,rnt,fbt,billions of us dollars (USD),0.913
2003,rnt,gmt,billions of us dollars (USD),0.182
2003,rnt,hos,billions of us dollars (USD),0.411
2003,rnt,mch,billions of us dollars (USD),0.013
2003,rnt,mov,billions of us dollars (USD),0.053
2003,rnt,mvt,billions of us dollars (USD),0.905
2003,rnt,nrs,billions of us dollars (USD),0.245
2003,rnt,osv,billions of us dollars (USD),0.313
2003,rnt,otr,billions of us dollars (USD),0.084
2003,rnt,ott,billions of us dollars (USD),5.838
2003,rnt,output,billions of us dollars (USD),279.829
2003,rnt,pub,billions of us dollars (USD),0.021
2003,rnt,rec,billions of us dollars (USD),0.124
2003,rnt,rnt,billions of us dollars (USD),208.746
2003,rnt,supply,billions of us dollars (USD),286.935
2003,rnt,tax,billions of us dollars (USD),7.106
2003,rnt,taxlessubsidies,billions of us dollars (USD),7.106
2003,rnt,trk,billions of us dollars (USD),0.026
2003,rnt,trn,billions of us dollars (USD),0.16
2003,rnt,tsv,billions of us dollars (USD),0.004
2003,rnt,wht,billions of us dollars (USD),7.322
2003,rnt,wrh,billions of us dollars (USD),0.001
2003,rnt,wst,billions of us dollars (USD),0.055
2003,rnt,wtt,billions of us dollars (USD),0.031
2003,sec,basicsupply,billions of us dollars (USD),346.869
2003,sec,bnk,billions of us dollars (USD),47.417
2003,sec,imports,billions of us dollars (USD),0.05
2003,sec,ins,billions of us dollars (USD),0.593
2003,sec,output,billions of us dollars (USD),346.82
2003,sec,rnt,billions of us dollars (USD),0.011
2003,sec,sec,billions of us dollars (USD),298.788
2003,sec,supply,billions of us dollars (USD),348.195
2003,sec,tax,billions of us dollars (USD),1.326
2003,sec,taxlessubsidies,billions of us dollars (USD),1.326
2003,sec,tsv,billions of us dollars (USD),0.011
2003,sle,basicsupply,billions of us dollars (USD),54.524
2003,sle,output,billions of us dollars (USD),54.524
2003,sle,sle,billions of us dollars (USD),53.499
2003,sle,supply,billions of us dollars (USD),54.524
2003,sle,uti,billions of us dollars (USD),1.025
2003,slg,basicsupply,billions of us dollars (USD),1115.889
2003,slg,output,billions of us dollars (USD),1115.889
2003,slg,slg,billions of us dollars (USD),1115.889
2003,slg,supply,billions of us dollars (USD),1115.889
2003,smn,basicsupply,billions of us dollars (USD),44.327
2003,smn,imports,billions of us dollars (USD),1.282
2003,smn,min,billions of us dollars (USD),1.844
2003,smn,nmp,billions of us dollars (USD),0.004
2003,smn,oil,billions of us dollars (USD),14.444
2003,smn,output,billions of us dollars (USD),43.045
2003,smn,smn,billions of us dollars (USD),26.753
2003,smn,supply,billions of us dollars (USD),44.327
2003,soc,adm,billions of us dollars (USD),0.018
2003,soc,basicsupply,billions of us dollars (USD),107.478
2003,soc,nrs,billions of us dollars (USD),0.07
2003,soc,osv,billions of us dollars (USD),0.052
2003,soc,output,billions of us dollars (USD),107.478
2003,soc,rec,billions of us dollars (USD),0.035
2003,soc,slg,billions of us dollars (USD),2.517
2003,soc,soc,billions of us dollars (USD),104.786
